project,bucket_end,history_rps,rolling_mean_5,rolling_std_5,hour_of_day,day_of_week,target_next_rps
en.wikipedia.org,2024-03-09 21:00:00,"[12771774, 13486349, 15018991, 16612262, 17389250, 17708743, 17701377, 17492456, 17256090, 17244610]",17480655.2,203483.79880413084,21,5,17228587
en.wikipedia.org,2024-03-09 22:00:00,"[13486349, 15018991, 16612262, 17389250, 17708743, 17701377, 17492456, 17256090, 17244610, 17228587]",17384624.0,185705.49693210484,22,5,16783088
en.wikipedia.org,2024-03-09 23:00:00,"[15018991, 16612262, 17389250, 17708743, 17701377, 17492456, 17256090, 17244610, 17228587, 16783088]",17200966.2,230345.3132741363,23,5,15754109
en.wikipedia.org,2024-03-10 00:00:00,"[16612262, 17389250, 17708743, 17701377, 17492456, 17256090, 17244610, 17228587, 16783088, 15754109]",16853296.8,577815.5781809279,0,6,15602481
en.wikipedia.org,2024-03-10 01:00:00,"[17389250, 17708743, 17701377, 17492456, 17256090, 17244610, 17228587, 16783088, 15754109, 15602481]",16522575.0,710600.7979913899,1,6,15924423
en.wikipedia.org,2024-03-10 02:00:00,"[17708743, 17701377, 17492456, 17256090, 17244610, 17228587, 16783088, 15754109, 15602481, 15924423]",16258537.6,634450.9439531475,2,6,16632083
en.wikipedia.org,2024-03-10 03:00:00,"[17701377, 17492456, 17256090, 17244610, 17228587, 16783088, 15754109, 15602481, 15924423, 16632083]",16139236.8,477496.99987178977,3,6,16644154
en.wikipedia.org,2024-03-10 04:00:00,"[17492456, 17256090, 17244610, 17228587, 16783088, 15754109, 15602481, 15924423, 16632083, 16644154]",16111450.0,441939.68010940135,4,6,16272949
en.wikipedia.org,2024-03-10 05:00:00,"[17256090, 17244610, 17228587, 16783088, 15754109, 15602481, 15924423, 16632083, 16644154, 16272949]",16215218.0,405241.5950703975,5,6,15557478
en.wikipedia.org,2024-03-10 06:00:00,"[17244610, 17228587, 16783088, 15754109, 15602481, 15924423, 16632083, 16644154, 16272949, 15557478]",16206217.4,419016.46132465964,6,6,13121526
en.wikipedia.org,2024-03-10 07:00:00,"[17228587, 16783088, 15754109, 15602481, 15924423, 16632083, 16644154, 16272949, 15557478, 13121526]",15645638.0,1322311.658055392,7,6,12732506
en.wikipedia.org,2024-03-10 08:00:00,"[16783088, 15754109, 15602481, 15924423, 16632083, 16644154, 16272949, 15557478, 13121526, 12732506]",14865722.6,1625697.6816591208,8,6,13208235
en.wikipedia.org,2024-03-10 09:00:00,"[15754109, 15602481, 15924423, 16632083, 16644154, 16272949, 15557478, 13121526, 12732506, 13208235]",14178538.8,1444839.353388106,9,6,13360065
en.wikipedia.org,2024-03-10 10:00:00,"[15602481, 15924423, 16632083, 16644154, 16272949, 15557478, 13121526, 12732506, 13208235, 13360065]",13595962.0,1002414.1281352732,10,6,13151639
en.wikipedia.org,2024-03-10 11:00:00,"[15924423, 16632083, 16644154, 16272949, 15557478, 13121526, 12732506, 13208235, 13360065, 13151639]",13114794.2,208055.79670597982,11,6,13299422
en.wikipedia.org,2024-03-10 12:00:00,"[16632083, 16644154, 16272949, 15557478, 13121526, 12732506, 13208235, 13360065, 13151639, 13299422]",13150373.4,220974.56086762567,12,6,14393283
en.wikipedia.org,2024-03-10 13:00:00,"[16644154, 16272949, 15557478, 13121526, 12732506, 13208235, 13360065, 13151639, 13299422, 14393283]",13482528.8,461025.7788446976,13,6,15787019
en.wikipedia.org,2024-03-10 14:00:00,"[16272949, 15557478, 13121526, 12732506, 13208235, 13360065, 13151639, 13299422, 14393283, 15787019]",13998285.6,996808.552656246,14,6,17246919
en.wikipedia.org,2024-03-10 15:00:00,"[15557478, 13121526, 12732506, 13208235, 13360065, 13151639, 13299422, 14393283, 15787019, 17246919]",14775656.4,1555178.6446007544,15,6,18196143
en.wikipedia.org,2024-03-10 16:00:00,"[13121526, 12732506, 13208235, 13360065, 13151639, 13299422, 14393283, 15787019, 17246919, 18196143]",15784557.2,1792528.6623752937,16,6,18684609
en.wikipedia.org,2024-03-10 17:00:00,"[12732506, 13208235, 13360065, 13151639, 13299422, 14393283, 15787019, 17246919, 18196143, 18684609]",16861594.6,1581148.3613244647,17,6,19065727
en.wikipedia.org,2024-03-10 18:00:00,"[13208235, 13360065, 13151639, 13299422, 14393283, 15787019, 17246919, 18196143, 18684609, 19065727]",17796083.4,1174686.4771506651,18,6,18816172
en.wikipedia.org,2024-03-10 19:00:00,"[13360065, 13151639, 13299422, 14393283, 15787019, 17246919, 18196143, 18684609, 19065727, 18816172]",18401914.0,643199.6590521485,19,6,18420296
en.wikipedia.org,2024-03-10 20:00:00,"[13151639, 13299422, 14393283, 15787019, 17246919, 18196143, 18684609, 19065727, 18816172, 18420296]",18636589.4,303147.0725892632,20,6,18735431
en.wikipedia.org,2024-03-10 21:00:00,"[13299422, 14393283, 15787019, 17246919, 18196143, 18684609, 19065727, 18816172, 18420296, 18735431]",18744447.0,208375.17094222142,21,6,18472583
en.wikipedia.org,2024-03-10 22:00:00,"[14393283, 15787019, 17246919, 18196143, 18684609, 19065727, 18816172, 18420296, 18735431, 18472583]",18702041.8,235982.83947897571,22,6,17848366
en.wikipedia.org,2024-03-10 23:00:00,"[15787019, 17246919, 18196143, 18684609, 19065727, 18816172, 18420296, 18735431, 18472583, 17848366]",18458569.6,340159.1946677908,23,6,17695086
en.wikipedia.org,2024-03-11 00:00:00,"[17246919, 18196143, 18684609, 19065727, 18816172, 18420296, 18735431, 18472583, 17848366, 17695086]",18234352.4,395525.56319135684,0,0,18081333
en.wikipedia.org,2024-03-11 01:00:00,"[18196143, 18684609, 19065727, 18816172, 18420296, 18735431, 18472583, 17848366, 17695086, 18081333]",18166559.8,386797.90253071435,1,0,18854145
en.wikipedia.org,2024-03-11 02:00:00,"[18684609, 19065727, 18816172, 18420296, 18735431, 18472583, 17848366, 17695086, 18081333, 18854145]",18190302.6,422942.8919656175,2,0,20545224
en.wikipedia.org,2024-03-11 03:00:00,"[19065727, 18816172, 18420296, 18735431, 18472583, 17848366, 17695086, 18081333, 18854145, 20545224]",18604830.8,1048924.0089061554,3,0,17041799
en.wikipedia.org,2024-03-11 04:00:00,"[18816172, 18420296, 18735431, 18472583, 17848366, 17695086, 18081333, 18854145, 20545224, 17041799]",18443517.4,1203488.864208822,4,0,15687269
en.wikipedia.org,2024-03-11 05:00:00,"[18420296, 18735431, 18472583, 17848366, 17695086, 18081333, 18854145, 20545224, 17041799, 15687269]",18041954.0,1641488.171889886,5,0,14581378
en.wikipedia.org,2024-03-11 06:00:00,"[18735431, 18472583, 17848366, 17695086, 18081333, 18854145, 20545224, 17041799, 15687269, 14581378]",17341963.0,2144598.5935835172,6,0,13892732
en.wikipedia.org,2024-03-11 07:00:00,"[18472583, 17848366, 17695086, 18081333, 18854145, 20545224, 17041799, 15687269, 14581378, 13892732]",16349680.4,2353035.9936441774,7,0,12910100
en.wikipedia.org,2024-03-11 08:00:00,"[17848366, 17695086, 18081333, 18854145, 20545224, 17041799, 15687269, 14581378, 13892732, 12910100]",14822655.6,1431991.3034940679,8,0,13413319
en.wikipedia.org,2024-03-11 09:00:00,"[17695086, 18081333, 18854145, 20545224, 17041799, 15687269, 14581378, 13892732, 12910100, 13413319]",14096959.6,967621.2344372359,9,0,15260903
en.wikipedia.org,2024-03-11 10:00:00,"[18081333, 18854145, 20545224, 17041799, 15687269, 14581378, 13892732, 12910100, 13413319, 15260903]",14011686.4,833159.8795133141,10,0,14322689
en.wikipedia.org,2024-03-11 11:00:00,"[18854145, 20545224, 17041799, 15687269, 14581378, 13892732, 12910100, 13413319, 15260903, 14322689]",13959948.6,803687.3798318846,11,0,14614401
en.wikipedia.org,2024-03-11 12:00:00,"[20545224, 17041799, 15687269, 14581378, 13892732, 12910100, 13413319, 15260903, 14322689, 14614401]",14104282.4,842519.5150194683,12,0,15880003
en.wikipedia.org,2024-03-11 13:00:00,"[17041799, 15687269, 14581378, 13892732, 12910100, 13413319, 15260903, 14322689, 14614401, 15880003]",14698263.0,838122.0609023485,13,0,17172936
en.wikipedia.org,2024-03-11 14:00:00,"[15687269, 14581378, 13892732, 12910100, 13413319, 15260903, 14322689, 14614401, 15880003, 17172936]",15450186.4,1015699.1996955791,14,0,18253486
en.wikipedia.org,2024-03-11 15:00:00,"[14581378, 13892732, 12910100, 13413319, 15260903, 14322689, 14614401, 15880003, 17172936, 18253486]",16048703.0,1495979.5560620474,15,0,18394539
en.wikipedia.org,2024-03-11 16:00:00,"[13892732, 12910100, 13413319, 15260903, 14322689, 14614401, 15880003, 17172936, 18253486, 18394539]",16863073.0,1442054.3600695503,16,0,18542960
en.wikipedia.org,2024-03-11 17:00:00,"[12910100, 13413319, 15260903, 14322689, 14614401, 15880003, 17172936, 18253486, 18394539, 18542960]",17648784.8,1007609.3779701339,17,0,18560329
en.wikipedia.org,2024-03-11 18:00:00,"[13413319, 15260903, 14322689, 14614401, 15880003, 17172936, 18253486, 18394539, 18542960, 18560329]",18184850.0,518049.7219676891,18,0,17845960
en.wikipedia.org,2024-03-11 19:00:00,"[15260903, 14322689, 14614401, 15880003, 17172936, 18253486, 18394539, 18542960, 18560329, 17845960]",18319454.8,261595.7950513731,19,0,17648424
en.wikipedia.org,2024-03-11 20:00:00,"[14322689, 14614401, 15880003, 17172936, 18253486, 18394539, 18542960, 18560329, 17845960, 17648424]",18198442.4,378119.62317478313,20,0,17473475
en.wikipedia.org,2024-03-11 21:00:00,"[14614401, 15880003, 17172936, 18253486, 18394539, 18542960, 18560329, 17845960, 17648424, 17473475]",18014229.6,454384.04973352666,21,0,17046864
en.wikipedia.org,2024-03-11 22:00:00,"[15880003, 17172936, 18253486, 18394539, 18542960, 18560329, 17845960, 17648424, 17473475, 17046864]",17715010.4,498177.4870861188,22,0,16457943
en.wikipedia.org,2024-03-11 23:00:00,"[17172936, 18253486, 18394539, 18542960, 18560329, 17845960, 17648424, 17473475, 17046864, 16457943]",17294533.2,494480.24778241647,23,0,15766606
en.wikipedia.org,2024-03-12 00:00:00,"[18253486, 18394539, 18542960, 18560329, 17845960, 17648424, 17473475, 17046864, 16457943, 15766606]",16878662.4,691129.6518762887,0,1,15569678
en.wikipedia.org,2024-03-12 01:00:00,"[18394539, 18542960, 18560329, 17845960, 17648424, 17473475, 17046864, 16457943, 15766606, 15569678]",16462913.2,727319.9063161684,1,1,15732803
en.wikipedia.org,2024-03-12 02:00:00,"[18542960, 18560329, 17845960, 17648424, 17473475, 17046864, 16457943, 15766606, 15569678, 15732803]",16114778.8,556921.7504868704,2,1,15749468
en.wikipedia.org,2024-03-12 03:00:00,"[18560329, 17845960, 17648424, 17473475, 17046864, 16457943, 15766606, 15569678, 15732803, 15749468]",15855299.6,309461.1656415713,3,1,15146176
en.wikipedia.org,2024-03-12 04:00:00,"[17845960, 17648424, 17473475, 17046864, 16457943, 15766606, 15569678, 15732803, 15749468, 15146176]",15592946.2,234248.47715910556,4,1,14081310
en.wikipedia.org,2024-03-12 05:00:00,"[17648424, 17473475, 17046864, 16457943, 15766606, 15569678, 15732803, 15749468, 15146176, 14081310]",15255887.0,626291.2259880382,5,1,13470041
en.wikipedia.org,2024-03-12 06:00:00,"[17473475, 17046864, 16457943, 15766606, 15569678, 15732803, 15749468, 15146176, 14081310, 13470041]",14835959.6,913267.7084436086,6,1,12871447
en.wikipedia.org,2024-03-12 07:00:00,"[17046864, 16457943, 15766606, 15569678, 15732803, 15749468, 15146176, 14081310, 13470041, 12871447]",14263688.4,1057147.0641417115,7,1,12688070
en.wikipedia.org,2024-03-12 08:00:00,"[16457943, 15766606, 15569678, 15732803, 15749468, 15146176, 14081310, 13470041, 12871447, 12688070]",13651408.8,893129.3697867964,8,1,12775917
en.wikipedia.org,2024-03-12 09:00:00,"[15766606, 15569678, 15732803, 15749468, 15146176, 14081310, 13470041, 12871447, 12688070, 12775917]",13177357.0,528570.0937688397,9,1,13150515
en.wikipedia.org,2024-03-12 10:00:00,"[15569678, 15732803, 15749468, 15146176, 14081310, 13470041, 12871447, 12688070, 12775917, 13150515]",12991198.0,285392.82418589294,10,1,13528971
en.wikipedia.org,2024-03-12 11:00:00,"[15732803, 15749468, 15146176, 14081310, 13470041, 12871447, 12688070, 12775917, 13150515, 13528971]",13002984.0,305437.37570376025,11,1,14163981
en.wikipedia.org,2024-03-12 12:00:00,"[15749468, 15146176, 14081310, 13470041, 12871447, 12688070, 12775917, 13150515, 13528971, 14163981]",13261490.8,540914.6283458786,12,1,15324296
en.wikipedia.org,2024-03-12 13:00:00,"[15146176, 14081310, 13470041, 12871447, 12688070, 12775917, 13150515, 13528971, 14163981, 15324296]",13788736.0,894355.5836972228,13,1,16845080
en.wikipedia.org,2024-03-12 14:00:00,"[14081310, 13470041, 12871447, 12688070, 12775917, 13150515, 13528971, 14163981, 15324296, 16845080]",14602568.6,1341877.6669960045,14,1,17979363
en.wikipedia.org,2024-03-12 15:00:00,"[13470041, 12871447, 12688070, 12775917, 13150515, 13528971, 14163981, 15324296, 16845080, 17979363]",15568338.2,1651296.7345144725,15,1,18148000
en.wikipedia.org,2024-03-12 16:00:00,"[12871447, 12688070, 12775917, 13150515, 13528971, 14163981, 15324296, 16845080, 17979363, 18148000]",16492144.0,1540289.2697455243,16,1,18316596
en.wikipedia.org,2024-03-12 17:00:00,"[12688070, 12775917, 13150515, 13528971, 14163981, 15324296, 16845080, 17979363, 18148000, 18316596]",17322667.0,1124446.0903534682,17,1,18154173
en.wikipedia.org,2024-03-12 18:00:00,"[12775917, 13150515, 13528971, 14163981, 15324296, 16845080, 17979363, 18148000, 18316596, 18154173]",17888642.4,532572.973014065,18,1,17913764
en.wikipedia.org,2024-03-12 19:00:00,"[13150515, 13528971, 14163981, 15324296, 16845080, 17979363, 18148000, 18316596, 18154173, 17913764]",18102379.2,142380.73721314972,19,1,17486348
en.wikipedia.org,2024-03-12 20:00:00,"[13528971, 14163981, 15324296, 16845080, 17979363, 18148000, 18316596, 18154173, 17913764, 17486348]",18003776.2,288828.692311827,20,1,17860879
en.wikipedia.org,2024-03-12 21:00:00,"[14163981, 15324296, 16845080, 17979363, 18148000, 18316596, 18154173, 17913764, 17486348, 17860879]",17946352.0,282928.07533576444,21,1,17084047
en.wikipedia.org,2024-03-12 22:00:00,"[15324296, 16845080, 17979363, 18148000, 18316596, 18154173, 17913764, 17486348, 17860879, 17084047]",17699842.2,374938.75901933643,22,1,16436579
en.wikipedia.org,2024-03-12 23:00:00,"[16845080, 17979363, 18148000, 18316596, 18154173, 17913764, 17486348, 17860879, 17084047, 16436579]",17356323.4,548139.9405176018,23,1,15985069
en.wikipedia.org,2024-03-13 00:00:00,"[17979363, 18148000, 18316596, 18154173, 17913764, 17486348, 17860879, 17084047, 16436579, 15985069]",16970584.4,682336.0899643518,0,2,15406414
en.wikipedia.org,2024-03-13 01:00:00,"[18148000, 18316596, 18154173, 17913764, 17486348, 17860879, 17084047, 16436579, 15985069, 15406414]",16554597.6,853616.3726896527,1,2,15877777
en.wikipedia.org,2024-03-13 02:00:00,"[18316596, 18154173, 17913764, 17486348, 17860879, 17084047, 16436579, 15985069, 15406414, 15877777]",16157977.2,567182.6652387747,2,2,15636292
en.wikipedia.org,2024-03-13 03:00:00,"[18154173, 17913764, 17486348, 17860879, 17084047, 16436579, 15985069, 15406414, 15877777, 15636292]",15868426.2,347514.64549247414,3,2,14883948
en.wikipedia.org,2024-03-13 04:00:00,"[17913764, 17486348, 17860879, 17084047, 16436579, 15985069, 15406414, 15877777, 15636292, 14883948]",15557900.0,391943.68520337204,4,2,13848261
en.wikipedia.org,2024-03-13 05:00:00,"[17486348, 17860879, 17084047, 16436579, 15985069, 15406414, 15877777, 15636292, 14883948, 13848261]",15130538.4,720458.4279250539,5,2,13211299
en.wikipedia.org,2024-03-13 06:00:00,"[17860879, 17084047, 16436579, 15985069, 15406414, 15877777, 15636292, 14883948, 13848261, 13211299]",14691515.4,1023617.9255008383,6,2,12771397
en.wikipedia.org,2024-03-13 07:00:00,"[17084047, 16436579, 15985069, 15406414, 15877777, 15636292, 14883948, 13848261, 13211299, 12771397]",14070239.4,1057231.0090549935,7,2,12489651
en.wikipedia.org,2024-03-13 08:00:00,"[16436579, 15985069, 15406414, 15877777, 15636292, 14883948, 13848261, 13211299, 12771397, 12489651]",13440911.2,854886.6661971983,8,2,12658179
en.wikipedia.org,2024-03-13 09:00:00,"[15985069, 15406414, 15877777, 15636292, 14883948, 13848261, 13211299, 12771397, 12489651, 12658179]",12995757.4,488602.29690397484,9,2,12997371
en.wikipedia.org,2024-03-13 10:00:00,"[15406414, 15877777, 15636292, 14883948, 13848261, 13211299, 12771397, 12489651, 12658179, 12997371]",12825579.4,253810.35438736537,10,2,13569791
en.wikipedia.org,2024-03-13 11:00:00,"[15877777, 15636292, 14883948, 13848261, 13211299, 12771397, 12489651, 12658179, 12997371, 13569791]",12897277.8,374557.4649927031,11,2,14146667
en.wikipedia.org,2024-03-13 12:00:00,"[15636292, 14883948, 13848261, 13211299, 12771397, 12489651, 12658179, 12997371, 13569791, 14146667]",13172331.8,611280.6811272216,12,2,15160893
en.wikipedia.org,2024-03-13 13:00:00,"[14883948, 13848261, 13211299, 12771397, 12489651, 12658179, 12997371, 13569791, 14146667, 15160893]",13706580.2,886514.0904171575,13,2,16404464
en.wikipedia.org,2024-03-13 14:00:00,"[13848261, 13211299, 12771397, 12489651, 12658179, 12997371, 13569791, 14146667, 15160893, 16404464]",14455837.2,1208473.2371415428,14,2,17376347
en.wikipedia.org,2024-03-13 15:00:00,"[13211299, 12771397, 12489651, 12658179, 12997371, 13569791, 14146667, 15160893, 16404464, 17376347]",15331632.4,1404934.5534988595,15,2,17600805
en.wikipedia.org,2024-03-13 16:00:00,"[12771397, 12489651, 12658179, 12997371, 13569791, 14146667, 15160893, 16404464, 17376347, 17600805]",16137835.2,1316392.790490194,16,2,17779726
en.wikipedia.org,2024-03-13 17:00:00,"[12489651, 12658179, 12997371, 13569791, 14146667, 15160893, 16404464, 17376347, 17600805, 17779726]",16864447.0,975262.1138145375,17,2,17588684
en.wikipedia.org,2024-03-13 18:00:00,"[12658179, 12997371, 13569791, 14146667, 15160893, 16404464, 17376347, 17600805, 17779726, 17588684]",17350005.2,489748.9410967215,18,2,17436139
en.wikipedia.org,2024-03-13 19:00:00,"[12997371, 13569791, 14146667, 15160893, 16404464, 17376347, 17600805, 17779726, 17588684, 17436139]",17556340.2,141258.8659212582,19,2,17170058
en.wikipedia.org,2024-03-13 20:00:00,"[13569791, 14146667, 15160893, 16404464, 17376347, 17600805, 17779726, 17588684, 17436139, 17170058]",17515082.4,203997.88807397,20,2,17184350
en.wikipedia.org,2024-03-13 21:00:00,"[14146667, 15160893, 16404464, 17376347, 17600805, 17779726, 17588684, 17436139, 17170058, 17184350]",17431791.4,234701.63806296705,21,2,16743952
en.wikipedia.org,2024-03-13 22:00:00,"[15160893, 16404464, 17376347, 17600805, 17779726, 17588684, 17436139, 17170058, 17184350, 16743952]",17224636.6,287375.46626224025,22,2,16119252
en.wikipedia.org,2024-03-13 23:00:00,"[16404464, 17376347, 17600805, 17779726, 17588684, 17436139, 17170058, 17184350, 16743952, 16119252]",16930750.2,462692.5149584333,23,2,15633498
en.wikipedia.org,2024-03-14 00:00:00,"[17376347, 17600805, 17779726, 17588684, 17436139, 17170058, 17184350, 16743952, 16119252, 15633498]",16570222.0,607941.4993658519,0,3,15847093
en.wikipedia.org,2024-03-14 01:00:00,"[17600805, 17779726, 17588684, 17436139, 17170058, 17184350, 16743952, 16119252, 15633498, 15847093]",16305629.0,576373.0352395053,1,3,15987719
en.wikipedia.org,2024-03-14 02:00:00,"[17779726, 17588684, 17436139, 17170058, 17184350, 16743952, 16119252, 15633498, 15847093, 15987719]",16066302.8,375116.08895988454,2,3,15432061
en.wikipedia.org,2024-03-14 03:00:00,"[17588684, 17436139, 17170058, 17184350, 16743952, 16119252, 15633498, 15847093, 15987719, 15432061]",15803924.6,245928.04818206484,3,3,14729986
